Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,,
2024-12-11,14:49:31.835954,1733924971.835954,s,84.172978,s,70.0,°C
2024-12-11,14:49:32.093903,1733924972.093903,s,84.430927,s,70.0,°C
2024-12-11,14:49:32.337120,1733924972.33712,s,84.674144,s,70.0,°C
2024-12-11,14:49:32.594976,1733924972.594976,s,84.932,s,70.0,°C
2024-12-11,14:49:32.838124,1733924972.838124,s,85.175148,s,70.0,°C
2024-12-11,14:49:33.096061,1733924973.096061,s,85.433085,s,70.0,°C
2024-12-11,14:49:33.339113,1733924973.339113,s,85.676137,s,70.0,°C
2024-12-11,14:49:33.597193,1733924973.597193,s,85.934217,s,70.0,°C
2024-12-11,14:49:33.839828,1733924973.839828,s,86.176852,s,70.0,°C
2024-12-11,14:49:34.098238,1733924974.098238,s,86.435262,s,70.0,°C
2024-12-11,14:49:34.340690,1733924974.34069,s,86.677714,s,70.0,°C
2024-12-11,14:49:34.599169,1733924974.599169,s,86.936193,s,70.0,°C
2024-12-11,14:49:34.841741,1733924974.841741,s,87.178765,s,70.0,°C
2024-12-11,14:49:35.100230,1733924975.10023,s,87.437254,s,70.0,°C
2024-12-11,14:49:35.342745,1733924975.342745,s,87.679769,s,70.0,°C
2024-12-11,14:49:35.601393,1733924975.601393,s,87.938417,s,70.0,°C
2024-12-11,14:49:35.843837,1733924975.843837,s,88.180861,s,70.0,°C
2024-12-11,14:49:36.102326,1733924976.102326,s,88.43935,s,70.0,°C
2024-12-11,14:49:36.344783,1733924976.344783,s,88.681807,s,70.0,°C
2024-12-11,14:49:36.603498,1733924976.603498,s,88.940522,s,70.0,°C
2024-12-11,14:49:36.845921,1733924976.845921,s,89.182945,s,70.0,°C
2024-12-11,14:49:37.104705,1733924977.104705,s,89.441729,s,70.0,°C
2024-12-11,14:49:37.347079,1733924977.347079,s,89.684103,s,70.0,°C
2024-12-11,14:49:37.605815,1733924977.605815,s,89.942839,s,70.0,°C
2024-12-11,14:49:37.848214,1733924977.848214,s,90.185238,s,70.0,°C
2024-12-11,14:49:38.106694,1733924978.106694,s,90.443718,s,70.0,°C
2024-12-11,14:49:38.349544,1733924978.349544,s,90.686568,s,70.0,°C
2024-12-11,14:49:38.607703,1733924978.607703,s,90.944727,s,70.0,°C
2024-12-11,14:49:38.850507,1733924978.850507,s,91.187531,s,70.0,°C
2024-12-11,14:49:39.108764,1733924979.108764,s,91.445788,s,70.0,°C
2024-12-11,14:49:39.351589,1733924979.351589,s,91.688613,s,70.0,°C
2024-12-11,14:49:39.609897,1733924979.609897,s,91.946921,s,70.0,°C
2024-12-11,14:49:39.852806,1733924979.852806,s,92.18983,s,70.0,°C
2024-12-11,14:49:40.110848,1733924980.110848,s,92.447872,s,70.0,°C
2024-12-11,14:49:40.353957,1733924980.353957,s,92.690981,s,70.0,°C
2024-12-11,14:49:40.612001,1733924980.612001,s,92.949025,s,70.0,°C
2024-12-11,14:49:40.854996,1733924980.854996,s,93.19202,s,70.0,°C
2024-12-11,14:49:41.113795,1733924981.113795,s,93.450819,s,70.0,°C
2024-12-11,14:49:41.356046,1733924981.356046,s,93.69307,s,70.0,°C
2024-12-11,14:49:41.614909,1733924981.614909,s,93.951933,s,70.0,°C
2024-12-11,14:49:41.857015,1733924981.857015,s,94.194039,s,70.0,°C
2024-12-11,14:49:42.116078,1733924982.116078,s,94.453102,s,70.0,°C
2024-12-11,14:49:42.357902,1733924982.357902,s,94.694926,s,70.0,°C
2024-12-11,14:49:42.617392,1733924982.617392,s,94.954416,s,70.0,°C
2024-12-11,14:49:42.859046,1733924982.859046,s,95.19607,s,70.0,°C
2024-12-11,14:49:43.118599,1733924983.118599,s,95.455623,s,70.0,°C
2024-12-11,14:49:43.360081,1733924983.360081,s,95.697105,s,70.0,°C
2024-12-11,14:49:43.619783,1733924983.619783,s,95.956807,s,70.0,°C
2024-12-11,14:49:43.860637,1733924983.860637,s,96.197661,s,70.0,°C
2024-12-11,14:49:44.121211,1733924984.121211,s,96.458235,s,70.0,°C
2024-12-11,14:49:44.361971,1733924984.361971,s,96.698995,s,70.0,°C
2024-12-11,14:49:44.622245,1733924984.622245,s,96.959269,s,70.0,°C
2024-12-11,14:49:44.862975,1733924984.862975,s,97.199999,s,70.0,°C
2024-12-11,14:49:45.123394,1733924985.123394,s,97.460418,s,70.0,°C
2024-12-11,14:49:45.364001,1733924985.364001,s,97.701025,s,70.0,°C
2024-12-11,14:49:45.624484,1733924985.624484,s,97.961508,s,70.0,°C
2024-12-11,14:49:45.865039,1733924985.865039,s,98.202063,s,70.0,°C
2024-12-11,14:49:46.125534,1733924986.125534,s,98.462558,s,70.0,°C
2024-12-11,14:49:46.365844,1733924986.365844,s,98.702868,s,70.0,°C
2024-12-11,14:49:46.626604,1733924986.626604,s,98.963628,s,70.0,°C
2024-12-11,14:49:46.866682,1733924986.866682,s,99.203706,s,70.0,°C
2024-12-11,14:49:47.127705,1733924987.127705,s,99.464729,s,70.0,°C
2024-12-11,14:49:47.367679,1733924987.367679,s,99.704703,s,70.0,°C
2024-12-11,14:49:47.628650,1733924987.62865,s,99.965674,s,70.0,°C
2024-12-11,14:49:47.868630,1733924987.86863,s,100.205654,s,70.0,°C
2024-12-11,14:49:48.132042,1733924988.132042,s,100.469066,s,70.0,°C
2024-12-11,14:49:48.369865,1733924988.369865,s,100.706889,s,70.0,°C
2024-12-11,14:49:48.633159,1733924988.633159,s,100.970183,s,70.0,°C
2024-12-11,14:49:48.870911,1733924988.870911,s,101.207935,s,70.0,°C
2024-12-11,14:49:49.134128,1733924989.134128,s,101.471152,s,70.0,°C
2024-12-11,14:49:49.372006,1733924989.372006,s,101.70903,s,70.0,°C
2024-12-11,14:49:49.635176,1733924989.635176,s,101.9722,s,70.0,°C
2024-12-11,14:49:49.872957,1733924989.872957,s,102.209981,s,70.0,°C
2024-12-11,14:49:50.136078,1733924990.136078,s,102.473102,s,70.0,°C
2024-12-11,14:49:50.374105,1733924990.374105,s,102.711129,s,70.0,°C
2024-12-11,14:49:50.636678,1733924990.636678,s,102.973702,s,70.0,°C
2024-12-11,14:49:50.875257,1733924990.875257,s,103.212281,s,70.0,°C
2024-12-11,14:49:51.137906,1733924991.137906,s,103.47493,s,70.0,°C
2024-12-11,14:49:51.376483,1733924991.376483,s,103.713507,s,70.0,°C
2024-12-11,14:49:51.639071,1733924991.639071,s,103.976095,s,70.0,°C
2024-12-11,14:49:51.877625,1733924991.877625,s,104.214649,s,70.0,°C
2024-12-11,14:49:52.140211,1733924992.140211,s,104.477235,s,70.0,°C
2024-12-11,14:49:52.378700,1733924992.3787,s,104.715724,s,70.0,°C
2024-12-11,14:49:52.641923,1733924992.641923,s,104.978947,s,70.0,°C
2024-12-11,14:49:52.879813,1733924992.879813,s,105.216837,s,70.0,°C
2024-12-11,14:49:53.142868,1733924993.142868,s,105.479892,s,70.0,°C
2024-12-11,14:49:53.380915,1733924993.380915,s,105.717939,s,70.0,°C
2024-12-11,14:49:53.643860,1733924993.64386,s,105.980884,s,70.0,°C
2024-12-11,14:49:53.882056,1733924993.882056,s,106.21908,s,70.0,°C
2024-12-11,14:49:54.144953,1733924994.144953,s,106.481977,s,70.0,°C
2024-12-11,14:49:54.383134,1733924994.383134,s,106.720158,s,70.0,°C
2024-12-11,14:49:54.645890,1733924994.64589,s,106.982914,s,70.0,°C
2024-12-11,14:49:54.884227,1733924994.884227,s,107.221251,s,70.0,°C
2024-12-11,14:49:55.146967,1733924995.146967,s,107.483991,s,70.0,°C
2024-12-11,14:49:55.385084,1733924995.385084,s,107.722108,s,70.0,°C
2024-12-11,14:49:55.648049,1733924995.648049,s,107.985073,s,70.0,°C
2024-12-11,14:49:55.885999,1733924995.885999,s,108.223023,s,70.0,°C
2024-12-11,14:49:56.149689,1733924996.149689,s,108.486713,s,70.0,°C
2024-12-11,14:49:56.386962,1733924996.386962,s,108.723986,s,70.0,°C
2024-12-11,14:49:56.650594,1733924996.650594,s,108.987618,s,70.0,°C
2024-12-11,14:49:56.888039,1733924996.888039,s,109.225063,s,70.0,°C
2024-12-11,14:49:57.151633,1733924997.151633,s,109.488657,s,70.0,°C
2024-12-11,14:49:57.389138,1733924997.389138,s,109.726162,s,70.0,°C
2024-12-11,14:49:57.652635,1733924997.652635,s,109.989659,s,70.0,°C
2024-12-11,14:49:57.890103,1733924997.890103,s,110.227127,s,70.0,°C
2024-12-11,14:49:58.153885,1733924998.153885,s,110.490909,s,70.0,°C
2024-12-11,14:49:58.391206,1733924998.391206,s,110.72823,s,70.0,°C
2024-12-11,14:49:58.654985,1733924998.654985,s,110.992009,s,70.0,°C
2024-12-11,14:49:58.892277,1733924998.892277,s,111.229301,s,70.0,°C
2024-12-11,14:49:59.156047,1733924999.156047,s,111.493071,s,70.0,°C
2024-12-11,14:49:59.393216,1733924999.393216,s,111.73024,s,70.0,°C
2024-12-11,14:49:59.657160,1733924999.65716,s,111.994184,s,70.0,°C
2024-12-11,14:49:59.894232,1733924999.894232,s,112.231256,s,70.0,°C
2024-12-11,14:50:00.158251,1733925000.158251,s,112.495275,s,70.0,°C
2024-12-11,14:50:00.395341,1733925000.395341,s,112.732365,s,70.0,°C
2024-12-11,14:50:00.659328,1733925000.659328,s,112.996352,s,70.0,°C
2024-12-11,14:50:00.896458,1733925000.896458,s,113.233482,s,70.0,°C
2024-12-11,14:50:01.160409,1733925001.160409,s,113.497433,s,70.0,°C
2024-12-11,14:50:01.397301,1733925001.397301,s,113.734325,s,70.0,°C
2024-12-11,14:50:01.661656,1733925001.661656,s,113.99868,s,70.0,°C
2024-12-11,14:50:01.898104,1733925001.898104,s,114.235128,s,70.0,°C
2024-12-11,14:50:02.162753,1733925002.162753,s,114.499777,s,70.0,°C
2024-12-11,14:50:02.398867,1733925002.398867,s,114.735891,s,70.0,°C
2024-12-11,14:50:02.663808,1733925002.663808,s,115.000832,s,70.0,°C
2024-12-11,14:50:02.899932,1733925002.899932,s,115.236956,s,70.0,°C
2024-12-11,14:50:03.164620,1733925003.16462,s,115.501644,s,70.0,°C
2024-12-11,14:50:03.400947,1733925003.400947,s,115.737971,s,70.0,°C
2024-12-11,14:50:03.665171,1733925003.665171,s,116.002195,s,70.0,°C
2024-12-11,14:50:03.902015,1733925003.902015,s,116.239039,s,70.0,°C
2024-12-11,14:50:04.166234,1733925004.166234,s,116.503258,s,70.0,°C
2024-12-11,14:50:04.402962,1733925004.402962,s,116.739986,s,70.0,°C
2024-12-11,14:50:04.667191,1733925004.667191,s,117.004215,s,70.0,°C
2024-12-11,14:50:04.903982,1733925004.903982,s,117.241006,s,70.0,°C
2024-12-11,14:50:05.168324,1733925005.168324,s,117.505348,s,70.0,°C
2024-12-11,14:50:05.405098,1733925005.405098,s,117.742122,s,70.0,°C
2024-12-11,14:50:05.669562,1733925005.669562,s,118.006586,s,70.0,°C
2024-12-11,14:50:05.906187,1733925005.906187,s,118.243211,s,70.0,°C
2024-12-11,14:50:06.170613,1733925006.170613,s,118.507637,s,70.0,°C
2024-12-11,14:50:06.407207,1733925006.407207,s,118.744231,s,70.0,°C
2024-12-11,14:50:06.671549,1733925006.671549,s,119.008573,s,70.0,°C
2024-12-11,14:50:06.908298,1733925006.908298,s,119.245322,s,70.0,°C
2024-12-11,14:50:07.172581,1733925007.172581,s,119.509605,s,70.0,°C
2024-12-11,14:50:07.409241,1733925007.409241,s,119.746265,s,70.0,°C
2024-12-11,14:50:07.674049,1733925007.674049,s,120.011073,s,70.0,°C
2024-12-11,14:50:07.910297,1733925007.910297,s,120.247321,s,70.0,°C
2024-12-11,14:50:08.175008,1733925008.175008,s,120.512032,s,70.0,°C
2024-12-11,14:50:08.411240,1733925008.41124,s,120.748264,s,70.0,°C
2024-12-11,14:50:08.675649,1733925008.675649,s,121.012673,s,70.0,°C
2024-12-11,14:50:08.912367,1733925008.912367,s,121.249391,s,70.0,°C
2024-12-11,14:50:09.176555,1733925009.176555,s,121.513579,s,70.0,°C
2024-12-11,14:50:09.413314,1733925009.413314,s,121.750338,s,70.0,°C
2024-12-11,14:50:09.677515,1733925009.677515,s,122.014539,s,70.0,°C
2024-12-11,14:50:09.914285,1733925009.914285,s,122.251309,s,70.0,°C
2024-12-11,14:50:10.178456,1733925010.178456,s,122.51548,s,70.0,°C
2024-12-11,14:50:10.415363,1733925010.415363,s,122.752387,s,70.0,°C
2024-12-11,14:50:10.679291,1733925010.679291,s,123.016315,s,70.0,°C
2024-12-11,14:50:10.916519,1733925010.916519,s,123.253543,s,70.0,°C
2024-12-11,14:50:11.180266,1733925011.180266,s,123.51729,s,70.0,°C
2024-12-11,14:50:11.417734,1733925011.417734,s,123.754758,s,70.0,°C
2024-12-11,14:50:11.681177,1733925011.681177,s,124.018201,s,70.0,°C
2024-12-11,14:50:11.918734,1733925011.918734,s,124.255758,s,70.0,°C
2024-12-11,14:50:12.182238,1733925012.182238,s,124.519262,s,70.0,°C
2024-12-11,14:50:12.419798,1733925012.419798,s,124.756822,s,70.0,°C
2024-12-11,14:50:12.683634,1733925012.683634,s,125.020658,s,70.0,°C
2024-12-11,14:50:12.920965,1733925012.920965,s,125.257989,s,70.0,°C
2024-12-11,14:50:13.184816,1733925013.184816,s,125.52184,s,70.0,°C
2024-12-11,14:50:13.422208,1733925013.422208,s,125.759232,s,70.0,°C
2024-12-11,14:50:13.685811,1733925013.685811,s,126.022835,s,70.0,°C
2024-12-11,14:50:13.923260,1733925013.92326,s,126.260284,s,70.0,°C
2024-12-11,14:50:14.186938,1733925014.186938,s,126.523962,s,70.0,°C
2024-12-11,14:50:14.424412,1733925014.424412,s,126.761436,s,70.0,°C
2024-12-11,14:50:14.688078,1733925014.688078,s,127.025102,s,70.0,°C
2024-12-11,14:50:14.925755,1733925014.925755,s,127.262779,s,70.0,°C
2024-12-11,14:50:15.189099,1733925015.189099,s,127.526123,s,70.0,°C
2024-12-11,14:50:15.426706,1733925015.426706,s,127.76373,s,70.0,°C
2024-12-11,14:50:15.690538,1733925015.690538,s,128.027562,s,70.0,°C
2024-12-11,14:50:15.927735,1733925015.927735,s,128.264759,s,70.0,°C
2024-12-11,14:50:16.191523,1733925016.191523,s,128.528547,s,70.0,°C
2024-12-11,14:50:16.428943,1733925016.428943,s,128.765967,s,70.0,°C
2024-12-11,14:50:16.692621,1733925016.692621,s,129.029645,s,70.0,°C
2024-12-11,14:50:16.930052,1733925016.930052,s,129.267076,s,70.0,°C
2024-12-11,14:50:17.193798,1733925017.193798,s,129.530822,s,70.0,°C
2024-12-11,14:50:17.430994,1733925017.430994,s,129.768018,s,70.0,°C
2024-12-11,14:50:17.694755,1733925017.694755,s,130.031779,s,70.0,°C
2024-12-11,14:50:17.931950,1733925017.93195,s,130.268974,s,70.0,°C
2024-12-11,14:50:18.195838,1733925018.195838,s,130.532862,s,70.0,°C
2024-12-11,14:50:18.432794,1733925018.432794,s,130.769818,s,70.0,°C
2024-12-11,14:50:18.696999,1733925018.696999,s,131.034023,s,70.0,°C
2024-12-11,14:50:18.933900,1733925018.9339,s,131.270924,s,70.0,°C
2024-12-11,14:50:19.198239,1733925019.198239,s,131.535263,s,70.0,°C
2024-12-11,14:50:19.435013,1733925019.435013,s,131.772037,s,70.0,°C
2024-12-11,14:50:19.699247,1733925019.699247,s,132.036271,s,70.0,°C
2024-12-11,14:50:19.936081,1733925019.936081,s,132.273105,s,70.0,°C
2024-12-11,14:50:20.200336,1733925020.200336,s,132.53736,s,70.0,°C
2024-12-11,14:50:20.437227,1733925020.437227,s,132.774251,s,70.0,°C
2024-12-11,14:50:20.701411,1733925020.701411,s,133.038435,s,70.0,°C
2024-12-11,14:50:20.938641,1733925020.938641,s,133.275665,s,70.0,°C
2024-12-11,14:50:21.202460,1733925021.20246,s,133.539484,s,70.0,°C
2024-12-11,14:50:21.439752,1733925021.439752,s,133.776776,s,70.0,°C
2024-12-11,14:50:21.703493,1733925021.703493,s,134.040517,s,70.0,°C
2024-12-11,14:50:21.940942,1733925021.940942,s,134.277966,s,70.0,°C
2024-12-11,14:50:22.204578,1733925022.204578,s,134.541602,s,70.0,°C
2024-12-11,14:50:22.441938,1733925022.441938,s,134.778962,s,70.0,°C
2024-12-11,14:50:22.705562,1733925022.705562,s,135.042586,s,70.0,°C
2024-12-11,14:50:22.943034,1733925022.943034,s,135.280058,s,70.0,°C
2024-12-11,14:50:23.206493,1733925023.206493,s,135.543517,s,70.0,°C
2024-12-11,14:50:23.444104,1733925023.444104,s,135.781128,s,70.0,°C
2024-12-11,14:50:23.707490,1733925023.70749,s,136.044514,s,70.0,°C
2024-12-11,14:50:23.945198,1733925023.945198,s,136.282222,s,70.0,°C
2024-12-11,14:50:24.208514,1733925024.208514,s,136.545538,s,70.0,°C
2024-12-11,14:50:24.446332,1733925024.446332,s,136.783356,s,70.0,°C
2024-12-11,14:50:24.709783,1733925024.709783,s,137.046807,s,70.0,°C
2024-12-11,14:50:24.947480,1733925024.94748,s,137.284504,s,70.0,°C
2024-12-11,14:50:25.210733,1733925025.210733,s,137.547757,s,70.0,°C
2024-12-11,14:50:25.448624,1733925025.448624,s,137.785648,s,70.0,°C
2024-12-11,14:50:25.711762,1733925025.711762,s,138.048786,s,70.0,°C
2024-12-11,14:50:25.949551,1733925025.949551,s,138.286575,s,70.0,°C
2024-12-11,14:50:26.212649,1733925026.212649,s,138.549673,s,70.0,°C
2024-12-11,14:50:26.450527,1733925026.450527,s,138.787551,s,70.0,°C
2024-12-11,14:50:26.713977,1733925026.713977,s,139.051001,s,70.0,°C
2024-12-11,14:50:26.951568,1733925026.951568,s,139.288592,s,70.0,°C
2024-12-11,14:50:27.214867,1733925027.214867,s,139.551891,s,70.0,°C
2024-12-11,14:50:27.452629,1733925027.452629,s,139.789653,s,70.0,°C
2024-12-11,14:50:27.715718,1733925027.715718,s,140.052742,s,70.0,°C
2024-12-11,14:50:27.953689,1733925027.953689,s,140.290713,s,70.0,°C
2024-12-11,14:50:28.216698,1733925028.216698,s,140.553722,s,70.0,°C
2024-12-11,14:50:28.454732,1733925028.454732,s,140.791756,s,70.0,°C
2024-12-11,14:50:28.717829,1733925028.717829,s,141.054853,s,70.0,°C
2024-12-11,14:50:28.955777,1733925028.955777,s,141.292801,s,70.0,°C
2024-12-11,14:50:29.218929,1733925029.218929,s,141.555953,s,70.0,°C
2024-12-11,14:50:29.456869,1733925029.456869,s,141.793893,s,70.0,°C
2024-12-11,14:50:29.720207,1733925029.720207,s,142.057231,s,70.0,°C
2024-12-11,14:50:29.957935,1733925029.957935,s,142.294959,s,70.0,°C
2024-12-11,14:50:30.221255,1733925030.221255,s,142.558279,s,70.0,°C
2024-12-11,14:50:30.459038,1733925030.459038,s,142.796062,s,70.0,°C
2024-12-11,14:50:30.722475,1733925030.722475,s,143.059499,s,70.0,°C
2024-12-11,14:50:30.960108,1733925030.960108,s,143.297132,s,70.0,°C
2024-12-11,14:50:31.223521,1733925031.223521,s,143.560545,s,70.0,°C
2024-12-11,14:50:31.461164,1733925031.461164,s,143.798188,s,70.0,°C
2024-12-11,14:50:31.724603,1733925031.724603,s,144.061627,s,70.0,°C
2024-12-11,14:50:31.962326,1733925031.962326,s,144.29935,s,70.0,°C
2024-12-11,14:50:32.225996,1733925032.225996,s,144.56302,s,70.0,°C
2024-12-11,14:50:32.463138,1733925032.463138,s,144.800162,s,70.0,°C
2024-12-11,14:50:32.727010,1733925032.72701,s,145.064034,s,70.0,°C
2024-12-11,14:50:32.964210,1733925032.96421,s,145.301234,s,70.0,°C
2024-12-11,14:50:33.228198,1733925033.228198,s,145.565222,s,70.0,°C
2024-12-11,14:50:33.465322,1733925033.465322,s,145.802346,s,70.0,°C
2024-12-11,14:50:33.729165,1733925033.729165,s,146.066189,s,70.0,°C
2024-12-11,14:50:33.966596,1733925033.966596,s,146.30362,s,70.0,°C
2024-12-11,14:50:34.230629,1733925034.230629,s,146.567653,s,70.0,°C
2024-12-11,14:50:34.468165,1733925034.468165,s,146.805189,s,70.0,°C
2024-12-11,14:50:34.731824,1733925034.731824,s,147.068848,s,70.0,°C
2024-12-11,14:50:34.969199,1733925034.969199,s,147.306223,s,70.0,°C
2024-12-11,14:50:35.232965,1733925035.232965,s,147.569989,s,70.0,°C
2024-12-11,14:50:35.470454,1733925035.470454,s,147.807478,s,70.0,°C
2024-12-11,14:50:35.734199,1733925035.734199,s,148.071223,s,70.0,°C
2024-12-11,14:50:35.971468,1733925035.971468,s,148.308492,s,70.0,°C
2024-12-11,14:50:36.235211,1733925036.235211,s,148.572235,s,70.0,°C
2024-12-11,14:50:36.472517,1733925036.472517,s,148.809541,s,70.0,°C
2024-12-11,14:50:36.736206,1733925036.736206,s,149.07323,s,70.0,°C
2024-12-11,14:50:36.973565,1733925036.973565,s,149.310589,s,70.0,°C
2024-12-11,14:50:37.237170,1733925037.23717,s,149.574194,s,70.0,°C
2024-12-11,14:50:37.474566,1733925037.474566,s,149.81159,s,70.0,°C
2024-12-11,14:50:37.738341,1733925037.738341,s,150.075365,s,70.0,°C
2024-12-11,14:50:37.975611,1733925037.975611,s,150.312635,s,70.0,°C
2024-12-11,14:50:38.239474,1733925038.239474,s,150.576498,s,70.0,°C
2024-12-11,14:50:38.476796,1733925038.476796,s,150.81382,s,70.0,°C
2024-12-11,14:50:38.740614,1733925038.740614,s,151.077638,s,70.0,°C
2024-12-11,14:50:38.977948,1733925038.977948,s,151.314972,s,70.0,°C
2024-12-11,14:50:39.241894,1733925039.241894,s,151.578918,s,70.0,°C
2024-12-11,14:50:39.478921,1733925039.478921,s,151.815945,s,70.0,°C
2024-12-11,14:50:39.742999,1733925039.742999,s,152.080023,s,70.0,°C
2024-12-11,14:50:39.980067,1733925039.980067,s,152.317091,s,70.0,°C
2024-12-11,14:50:40.244181,1733925040.244181,s,152.581205,s,70.0,°C
2024-12-11,14:50:40.481152,1733925040.481152,s,152.818176,s,70.0,°C
2024-12-11,14:50:40.745194,1733925040.745194,s,153.082218,s,70.0,°C
2024-12-11,14:50:40.982139,1733925040.982139,s,153.319163,s,70.0,°C
2024-12-11,14:50:41.246483,1733925041.246483,s,153.583507,s,70.0,°C
2024-12-11,14:50:41.483234,1733925041.483234,s,153.820258,s,70.0,°C
2024-12-11,14:50:41.747370,1733925041.74737,s,154.084394,s,70.0,°C
2024-12-11,14:50:41.984142,1733925041.984142,s,154.321166,s,70.0,°C
2024-12-11,14:50:42.247960,1733925042.24796,s,154.584984,s,70.0,°C
2024-12-11,14:50:42.485140,1733925042.48514,s,154.822164,s,70.0,°C
2024-12-11,14:50:42.749048,1733925042.749048,s,155.086072,s,70.0,°C
2024-12-11,14:50:42.986037,1733925042.986037,s,155.323061,s,70.0,°C
2024-12-11,14:50:43.249761,1733925043.249761,s,155.586785,s,70.0,°C
2024-12-11,14:50:43.487030,1733925043.48703,s,155.824054,s,70.0,°C
2024-12-11,14:50:43.750608,1733925043.750608,s,156.087632,s,70.0,°C
2024-12-11,14:50:43.988152,1733925043.988152,s,156.325176,s,70.0,°C
2024-12-11,14:50:44.251609,1733925044.251609,s,156.588633,s,70.0,°C
2024-12-11,14:50:44.489132,1733925044.489132,s,156.826156,s,70.0,°C
2024-12-11,14:50:44.752312,1733925044.752312,s,157.089336,s,70.0,°C
2024-12-11,14:50:44.990348,1733925044.990348,s,157.327372,s,70.0,°C
2024-12-11,14:50:45.253512,1733925045.253512,s,157.590536,s,70.0,°C
2024-12-11,14:50:45.491414,1733925045.491414,s,157.828438,s,70.0,°C
2024-12-11,14:50:45.754687,1733925045.754687,s,158.091711,s,70.0,°C
2024-12-11,14:50:45.992522,1733925045.992522,s,158.329546,s,70.0,°C
2024-12-11,14:50:46.255923,1733925046.255923,s,158.592947,s,70.0,°C
2024-12-11,14:50:46.493531,1733925046.493531,s,158.830555,s,70.0,°C
2024-12-11,14:50:46.757092,1733925046.757092,s,159.094116,s,70.0,°C
2024-12-11,14:50:46.994855,1733925046.994855,s,159.331879,s,70.0,°C
2024-12-11,14:50:47.258191,1733925047.258191,s,159.595215,s,70.0,°C
2024-12-11,14:50:47.495745,1733925047.495745,s,159.832769,s,70.0,°C
2024-12-11,14:50:47.759279,1733925047.759279,s,160.096303,s,70.0,°C
2024-12-11,14:50:47.996671,1733925047.996671,s,160.333695,s,70.0,°C
2024-12-11,14:50:48.260464,1733925048.260464,s,160.597488,s,70.0,°C
2024-12-11,14:50:48.497624,1733925048.497624,s,160.834648,s,70.0,°C
2024-12-11,14:50:48.761635,1733925048.761635,s,161.098659,s,70.0,°C
2024-12-11,14:50:48.998507,1733925048.998507,s,161.335531,s,70.0,°C
2024-12-11,14:50:49.262801,1733925049.262801,s,161.599825,s,70.0,°C
2024-12-11,14:50:49.499520,1733925049.49952,s,161.836544,s,70.0,°C
2024-12-11,14:50:49.763892,1733925049.763892,s,162.100916,s,70.0,°C
2024-12-11,14:50:50.000318,1733925050.000318,s,162.337342,s,70.0,°C
2024-12-11,14:50:50.264996,1733925050.264996,s,162.60202,s,70.0,°C
2024-12-11,14:50:50.500894,1733925050.500894,s,162.837918,s,70.0,°C
2024-12-11,14:50:50.765948,1733925050.765948,s,163.102972,s,70.0,°C
2024-12-11,14:50:51.002685,1733925051.002685,s,163.339709,s,70.0,°C
2024-12-11,14:50:51.267061,1733925051.267061,s,163.604085,s,70.0,°C
2024-12-11,14:50:51.503798,1733925051.503798,s,163.840822,s,70.0,°C
2024-12-11,14:50:51.768147,1733925051.768147,s,164.105171,s,70.0,°C
2024-12-11,14:50:52.004955,1733925052.004955,s,164.341979,s,70.0,°C
2024-12-11,14:50:52.269144,1733925052.269144,s,164.606168,s,70.0,°C
2024-12-11,14:50:52.506081,1733925052.506081,s,164.843105,s,70.0,°C
2024-12-11,14:50:52.770027,1733925052.770027,s,165.107051,s,70.0,°C
2024-12-11,14:50:53.007208,1733925053.007208,s,165.344232,s,70.0,°C
2024-12-11,14:50:53.271005,1733925053.271005,s,165.608029,s,70.0,°C
2024-12-11,14:50:53.508298,1733925053.508298,s,165.845322,s,70.0,°C
2024-12-11,14:50:53.771682,1733925053.771682,s,166.108706,s,70.0,°C
2024-12-11,14:50:54.009236,1733925054.009236,s,166.34626,s,70.0,°C
2024-12-11,14:50:54.272751,1733925054.272751,s,166.609775,s,70.0,°C
2024-12-11,14:50:54.510219,1733925054.510219,s,166.847243,s,70.0,°C
2024-12-11,14:50:54.773803,1733925054.773803,s,167.110827,s,70.0,°C
2024-12-11,14:50:55.011322,1733925055.011322,s,167.348346,s,70.0,°C
2024-12-11,14:50:55.274936,1733925055.274936,s,167.61196,s,70.0,°C
2024-12-11,14:50:55.512284,1733925055.512284,s,167.849308,s,70.0,°C
2024-12-11,14:50:55.776054,1733925055.776054,s,168.113078,s,70.0,°C
2024-12-11,14:50:56.013312,1733925056.013312,s,168.350336,s,70.0,°C
2024-12-11,14:50:56.277064,1733925056.277064,s,168.614088,s,70.0,°C
2024-12-11,14:50:56.514489,1733925056.514489,s,168.851513,s,70.0,°C
2024-12-11,14:50:56.778036,1733925056.778036,s,169.11506,s,70.0,°C
2024-12-11,14:50:57.015562,1733925057.015562,s,169.352586,s,70.0,°C
2024-12-11,14:50:57.278842,1733925057.278842,s,169.615866,s,70.0,°C
2024-12-11,14:50:57.516541,1733925057.516541,s,169.853565,s,70.0,°C
2024-12-11,14:50:57.779529,1733925057.779529,s,170.116553,s,70.0,°C
2024-12-11,14:50:58.017391,1733925058.017391,s,170.354415,s,70.0,°C
2024-12-11,14:50:58.280179,1733925058.280179,s,170.617203,s,70.0,°C
2024-12-11,14:50:58.518749,1733925058.518749,s,170.855773,s,70.0,°C
2024-12-11,14:50:58.781181,1733925058.781181,s,171.118205,s,70.0,°C
2024-12-11,14:50:59.019892,1733925059.019892,s,171.356916,s,70.0,°C
